Job,CompanyName,Location,KeySkills,PostedDate,Link
Games Developer / Sr. Games Developer,Brainsearch Consulting,"Pune, Bangalore/Bengaluru, Mumbai (All Areas)","['Game Development PostgreSQL', 'React', 'Angular', 'Games Developer', 'Unreal Engine 4', 'engine', 'debugging', 'game development']",Few Hours Ago,https://www.naukri.com/job-listings-games-developer-sr-games-developer-brainsearch-consulting-pune-bangalore-bengaluru-mumbai-all-areas-3-to-6-years-110323006352
Back office Work Diploma Mechanical Engineer with AutoCAD,Sree Group Consultancy,kolkata south,"['AutoCAD', 'MS Office', 'microsoft', 'back office', 'engineering', 'mechanical', 'office', 'mechanical engineering']",Few Hours Ago,https://www.naukri.com/job-listings-back-office-work-diploma-mechanical-engineer-with-autocad-sree-group-consultancy-kolkata-south-0-to-2-years-110323006350
Oracle Plsql Developer - Inperson Drive on Saturday - 25th March,BNY Mellon,Pune,"['PLSQL', 'Oracle', 'Oracle Pl/Sql', 'sql', 'drives', 'talend', 'development', 'plsql development']",Few Hours Ago,https://www.naukri.com/job-listings-oracle-plsql-developer-inperson-drive-on-saturday-25th-march-bny-mellon-pune-5-to-10-years-110323006348
React.js Developer (2-3 years of experience),Chamarthy Smart Solutions,Permanent Remote,"['react.js', 'development', 'node.js', 'nextjs']",Few Hours Ago,https://www.naukri.com/job-listings-react-js-developer-2-3-years-of-experience-chamarthy-smart-solutions-hyderabad-secunderabad-2-to-3-years-110323006346
Full-stack Developer - .NET Core,Toolagen,"Hybrid - Madurai, Coimbatore","['Net Core Development', '.net', 'microsoft', 'core', 'full stack', 'microsoft azure', '.net core', 'angular']",Few Hours Ago,https://www.naukri.com/job-listings-full-stack-developer-net-core-toolagen-technology-services-pvt-ltd-madurai-coimbatore-3-to-8-years-110323006342
iOS Developer,Excellent Opportunity Placements,"Kochi/Cochin, Chennai, Trivandrum/Thiruvananthapuram","['Android and iOS Native development', 'iOS deployment', 'react native', 'native', 'deployment', 'ios', 'ios development', 'native application development']",Few Hours Ago,https://www.naukri.com/job-listings-ios-developer-excellent-opportunity-placements-kochi-cochin-chennai-trivandrum-thiruvananthapuram-3-to-5-years-110323006336
We are looking For Software Engineer React Native,Punchh Tech India,Jaipur,"['react native', 'javascript', 'react.js', 'software', 'native']",Few Hours Ago,https://www.naukri.com/job-listings-we-are-looking-for-software-engineer-react-native-punchh-tech-india-jaipur-2-to-4-years-080323003026
Electrical Engineer - EPC Project - Kolkata,Ideaspot Consultant,Kolkata(Budge Budge Road),"['Electrical Engineering', 'electricals', 'cabling', 'cable tray', 'switchgear', 'transformation', 'wiring', 'earthing']",Few Hours Ago,https://www.naukri.com/job-listings-electrical-engineer-epc-project-kolkata-ideaspot-consultant-kolkata-5-to-10-years-110323006329
Mis Executive,Big C,Hyderabad/Secunderabad(Madhapur),"['Advanced Excel', 'pivot', 'ledger posting', 'cash book', 'journal entries', 'pivot table', 'tally', 'excel report preparation']",Few Hours Ago,https://www.naukri.com/job-listings-mis-executive-big-c-hyderabad-secunderabad-2-to-3-years-110323006308
Sql Developer,Dcsipl,Permanent Remote,"['SQL Development', 'performance', 'sql joins', 'profiling', 'join', 'stored procedures', 'sql', 'query']",Few Hours Ago,https://www.naukri.com/job-listings-sql-developer-dcsipl-bangalore-bengaluru-3-to-5-years-110323006299
Server Engineer Routing maintenance and support,Excellent Opportunity Placements,Bangalore/Bengaluru,"['PowerShell', 'Windows Servers', 'Vmware /Hyper-V', 'Scripting Languages', 'ITIL frameworks', 'vmware', 'languages', 'itil']",Few Hours Ago,https://www.naukri.com/job-listings-server-engineer-routing-maintenance-and-support-excellent-opportunity-placements-bangalore-bengaluru-5-to-8-years-110323006296
Electrical Engineer Jaipur,Big Soft Hr Solutions,Jaipur,"['SAP', 'Electrical Engineering', 'electricals', 'engineering', 'electrical design', 'design', 'maintenance', 'electrical maintenance']",Few Hours Ago,https://www.naukri.com/job-listings-electrical-engineer-jaipur-big-soft-hr-solutions-jaipur-5-to-10-years-110323006289
Electrical Engineer Ahmedabad,Big Soft Hr Solutions,Ahmedabad,"['SAP', 'Electrical Engineering', 'maintenance', 'electrical maintenance', 'electricals', 'electrical design', 'design', 'engineering']",Few Hours Ago,https://www.naukri.com/job-listings-electrical-engineer-ahmedabad-big-soft-hr-solutions-ahmedabad-5-to-10-years-110323006287
Senior Data Engineer - Python,Dcsipl,Permanent Remote,"['Python Development', 'python data', 'aws lambda', 'lambda expressions', 'aws glue', 'sql', 'glue', 'python']",Few Hours Ago,https://www.naukri.com/job-listings-senior-data-engineer-python-dcsipl-bangalore-bengaluru-4-to-6-years-110323006283
Urgent Hiring For C++ Developer in a Gaming MNC in Noida,Evyavan Premier,Noida,"['Linux', 'C++ / C++ 11 / C++ 14', 'troubleshooting', 'data', 'defect management', 'data structures', 'c++', 'management']",Few Hours Ago,https://www.naukri.com/job-listings-urgent-hiring-for-c-developer-in-a-gaming-mnc-in-noida-evyavan-premier-noida-3-to-7-years-280223013842
Engineering Manager - Gaming Development,Brainsearch Consulting,"Hyderabad/Secunderabad, Bangalore/Bengaluru, Mumbai (All Areas)","['gaming development', 'Project Management', 'Requirements Analysis', 'Agile Methodologies', 'project schedules', 'engineering management', 'software testing', 'requirements']",Few Hours Ago,https://www.naukri.com/job-listings-engineering-manager-gaming-development-brainsearch-consulting-hyderabad-secunderabad-bangalore-bengaluru-mumbai-all-areas-12-to-16-years-110323006256
Opening For Service Engineer in Industrial Pumps Mfg @ Ahmedabad,Sharp Point Hr Consulting,Ahmedabad,"['Service Engineering', 'field', 'client', 'industrial', 'technical services', 'field service', 'mfg', 'client interaction']",Few Hours Ago,https://www.naukri.com/job-listings-opening-for-service-engineer-in-industrial-pumps-mfg-ahmedabad-sharp-point-hr-consulting-ahmedabad-1-to-6-years-110323006232
"Opening For .Net MVC developer with .Net Core in Sparient, Chennai!",Sparient Global Llp,Temp. WFH - Chennai,"['c#', '.net core', 'microsoft azure', 'net mvc']",Few Hours Ago,https://www.naukri.com/job-listings-opening-for-net-mvc-developer-with-net-core-in-sparient-chennai-sparient-global-llp-chennai-7-to-12-years-110323006230
Costing & Estimation Engineer - Medium & Low Voltage Switchboards,Kruti Group,"Bhubaneswar, Chandigarh, Kanpur, Lucknow, Gurgaon/Gurugram, Jaipur, Delhi / NCR","['HT Panels', 'LT Panels', 'estimation engineering', '11kv', 'mv', 'breakers', '33kv', 'low voltage']",Few Hours Ago,https://www.naukri.com/job-listings-costing-estimation-engineer-medium-low-voltage-switchboards-kruti-group-bhubaneswar-chandigarh-kanpur-lucknow-gurgaon-gurugram-jaipur-delhi-ncr-2-to-7-years-110323006228
In-Person Interview For Core Java Developers on 18th March'23,Evergent Technologies,Hyderabad/Secunderabad(Gachibowli),"['Java', 'Restful Web', 'core', 'web technologies', 'collections', 'development', 'interviewing', 'rest']",Few Hours Ago,https://www.naukri.com/job-listings-in-person-interview-for-core-java-developers-on-18th-march-23-evergent-technologies-hyderabad-secunderabad-3-to-8-years-110323006227
Senior Engineer/ Engineer-Engineering,Aum Staffing Services,"Neemrana, Gurgaon/Gurugram, Delhi / NCR","['fabrication drawing', 'PROCESS EQUIPMENT SELECTION', 'Air dryer & process equipment', 'PRESSURE VESSEL', '3D Modeling', 'htri', 'p', 'senior']",Few Hours Ago,https://www.naukri.com/job-listings-senior-engineer-engineer-engineering-aum-staffing-services-neemrana-gurgaon-gurugram-delhi-ncr-4-to-6-years-110223004183
Senior:- PowerApps Developer,Withum,Hybrid - Bangalore/Bengaluru,"['Dynamics 365', 'Model Driven Apps', 'Power Pages', 'Power Portals', 'Dataverse', 'microsoft dynamics', 'microsoft powerapps', 'application']",Few Hours Ago,https://www.naukri.com/job-listings-senior-powerapps-developer-withum-bangalore-bengaluru-4-to-7-years-080323006265
Resource Management: - Assistant Manager (US: - Tax/ Audit/ Advisory),Withum,Hybrid - Bangalore/Bengaluru,"['Billable Hours', 'Scheduling', 'Utilization', 'Capacity Planning', 'wfm', 'resource', 'auditing', 'resource allocation']",Few Hours Ago,https://www.naukri.com/job-listings-resource-management-assistant-manager-us-tax-audit-advisory-withum-bangalore-bengaluru-7-to-12-years-050323000012
Desktop Support Engineer,Job Plus Consultancy,Pune(Chakan),"['technical support', 'desktop engineering', 'desktop support', 'troubleshooting', 'desktop', 'desktop troubleshooting', 'technical']",Few Hours Ago,https://www.naukri.com/job-listings-desktop-support-engineer-plus-consultancy-pune-2-to-4-years-110323006223
Network Administrator,Software Galaxy Systems (SGS Consulting),Indore,"['windows installation', 'cloud computing', 'wan', 'microsoft windows', 'computation', 'microsoft', 'lan wan', 'lan']",Few Hours Ago,https://www.naukri.com/job-listings-network-administrator-software-galaxy-systems-sgs-consulting-indore-2-to-5-years-110323006220
Design Engineer Fresher,Job Plus Consultancy,Pune(Chakan),"['design engineering', 'autocad', 'design']",Few Hours Ago,https://www.naukri.com/job-listings-design-engineer-fresher-plus-consultancy-pune-0-to-1-years-110323006217
"Electronics Engineer, Service Engineer Requirement",Advance Job's Center,Permanent Remote,"['Electronics Engineering', 'Panel Wiring', 'service engineering', 'electronics', 'panels', 'requirements', 'servicing', 'wiring']",Few Hours Ago,https://www.naukri.com/job-listings-electronics-engineer-service-engineer-requirement-advance-s-center-surat-1-to-5-years-110323006216
Lead Mean Stack Developer / Mean Stack Architect,Pixelque Software,Hybrid - Ahmedabad(Makarba +1),"['Meanstack', 'Mean Stack', 'Fullstack Development', 'technical', 'node', 'mongodb', 'angularjs', 'architecture']",Few Hours Ago,https://www.naukri.com/job-listings-lead-mean-stack-developer-mean-stack-architect-pixelque-software-ahmedabad-10-to-20-years-101021000037
"Sr. Devops Engineer / Lead ( Exp. in AWS, Jenkins, Docker, Kubernetes)",Pixelque Software,Hybrid - Ahmedabad(Makarba +1),"['DevOps Engineer', 'Sonarqube', 'Jenkins', 'Docker', 'Kubernetes', 'security', 'mongodb', 'leadership']",Few Hours Ago,https://www.naukri.com/job-listings-sr-devops-engineer-lead-exp-in-aws-jenkins-docker-kubernetes-pixelque-software-private-limited-ahmedabad-8-to-13-years-091021003658
Core Asp Dot Net Developer ( Must Exp. in Asp.net Core & Angular),Pixelque Software,Hybrid - Ahmedabad(Makarba +1),"['C#', 'Asp.net core', 'ASP.Net', 'html', 'sdlc', 'entity', 'angularjs', 'sql']",Few Hours Ago,https://www.naukri.com/job-listings-core-asp-dot-net-developer-must-exp-in-asp-net-core-angular-pixelque-software-ahmedabad-2-to-7-years-160422002485
Technical Head / CTO / Software Architect ( Must exp. in SAAS Company),Pixelque Software,Ahmedabad(Makarba +1),"['Saas Product Development', 'infrastructure architecture', 'sdlc', 'solution architecting', 'software development', 'company', 'architecting', 'infrastructure']",Few Hours Ago,https://www.naukri.com/job-listings-technical-head-cto-software-architect-must-exp-in-saas-company-pixelque-software-ahmedabad-10-to-20-years-151022010528
Full Stack C# .NET Developer ( Must have experience in Angular),Pixelque Software,Hybrid - Ahmedabad(Makarba +1),"['Fullstack Development', 'C#.Net', 'full stack', 'Full Stack Application Development', 'Angular', 'asp.net', 'application', 'application development']",Few Hours Ago,https://www.naukri.com/job-listings-full-stack-c-net-developer-must-have-experience-in-angular-pixelque-software-ahmedabad-5-to-10-years-091021003739
Engineer / Senior Engineer - Proposals,Manpower Resources India,Pune,"['Proposal Preparation', 'Analyzer', 'Quotation', 'proposal engineering', 'proposals', 'engineering', 'senior']",Few Hours Ago,https://www.naukri.com/job-listings-engineer-senior-engineer-proposals-manpower-resources-india-pune-3-to-8-years-110323006211
Excellent Job opportunity For Java Developer _ Synechron !,Synechron,Hybrid - Chennai,"['java', 'Spring Boot', 'Microservices', 'sql', 'spring', 'development', 'boot', 'for java']",Few Hours Ago,https://www.naukri.com/job-listings-excellent-opportunity-for-java-developer-synechron-synechron-chennai-5-to-7-years-110323006207
Opening For Sr Node Js Developer/Lead Node Js Developer,Planet Solutions,Surat,"['Node Js Devloper', 'framework', 'javascript', 'node', 'node.js', 'sr', 'development', 'typescript']",Few Hours Ago,https://www.naukri.com/job-listings-opening-for-sr-node-js-developer-lead-node-js-developer-planet-solutions-surat-3-to-8-years-110323006204
Sr / Service Engineer,Manpower Resources India,Pune,"['Flow metering', 'Flow Computors', 'API', 'AGA', 'servicing', 'service engineering', 'metering', 'sr']",Few Hours Ago,https://www.naukri.com/job-listings-sr-service-engineer-manpower-resources-india-pune-3-to-8-years-110323006197
Civil Engineer Fresher,Lyb,"Hybrid - Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR","['Civil Design', 'Civil Engineering', 'B.Tech', 'etabs', 'sketchup', 'autocad', 'civil 3d', 'design']",Few Hours Ago,https://www.naukri.com/job-listings-civil-engineer-fresher-lyb-kolkata-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-delhi-ncr-0-to-0-years-110323006182
"Office Assistant, Data Entry Operator",Advance Job's Center,Surat,"['Office Assistance', 'coordination', 'assistance', 'data entry operation', 'data', 'operating', 'operations', 'data entry']",Few Hours Ago,https://www.naukri.com/job-listings-office-assistant-data-entry-operator-advance-s-center-surat-1-to-5-years-110323006181
Component Engineer,Tata Advanced Systems (TASL),"Mumbai, Bangalore/Bengaluru","['component engineering', 'Electronic Components', 'Teamcenter', 'ORCAD', 'Team Centre', 'edge', 'components', 'team']",Few Hours Ago,https://www.naukri.com/job-listings-component-engineer-tata-advanced-systems-tasl-mumbai-bangalore-bengaluru-2-to-5-years-110323006176
Urgent hiring For Appian Developer at Perficient Inc.,Perficient,"Hybrid - Nagpur, Pune(Kharadi)","['business process modeling', 'Integration', 'Appian Bpm', 'modeling', 'avaloq development', 'user interface designing', 'business process management', 'ui']",Few Hours Ago,https://www.naukri.com/job-listings-urgent-hiring-for-appian-developer-at-perficient-inc-perficient-nagpur-pune-4-to-9-years-200123010341
Design Engineer,Kakade Laser,Pune,"['AutoCAD', 'Solid Works', 'metal', 'sheet metal design', 'modeling', 'design engineering', '3d', 'sheet']",Few Hours Ago,https://www.naukri.com/job-listings-design-engineer-kakade-laser-pune-1-to-3-years-110323006174
Analytical Engineer,Manpower Resources India,Pune,"['Chromatographs', 'design', 'system integration', 'analytics', 'integration', 'system', 'analytical', 'system integrations']",Few Hours Ago,https://www.naukri.com/job-listings-analytical-engineer-manpower-resources-india-pune-3-to-8-years-110323006173
Sr Analyst,Allegis Group,Bangalore/Bengaluru,"['python', 'Market Risk', 'Python Development', 'Model Development', 'valuation', 'model validation', 'data validation', 'swaps']",Few Hours Ago,https://www.naukri.com/job-listings-sr-analyst-allegis-group-bangalore-bengaluru-2-to-4-years-110323006170
React Native Developer,iRealities Technology Private Limited,Bangalore/Bengaluru(Rajaji Nagar),"['React Native Apps', 'React Native Js', 'React Native', 'native app', 'javascript', 'native', 'application', 'react.js']",Few Hours Ago,https://www.naukri.com/job-listings-react-native-developer-irealities-technology-private-limited-bangalore-bengaluru-0-to-3-years-110323006166
Trainee Electrical Engineer,AKS Technology,"Hybrid - Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR","['B.Tech', 'Autocad Electrical', 'Electrical Engineering', 'electricals', 'training', 'eee', 'engineering', 'research']",Few Hours Ago,https://www.naukri.com/job-listings-trainee-electrical-engineer-aks-technology-kolkata-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-delhi-ncr-0-to-0-years-110323006160
